PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	Country	Year	id
1.56270336190076	-2.17808765627533	-3.19584182383879	-2.16802758191801	1.54055604749031	-0.307068665167911	0.705989558167673	0.585772921219653	-2.45472080645417	-0.743040656794158	Kenya	2014	PC0229-C
3.48762252506589	-1.95655461444635	0.237141496780972	1.43332892763305	-0.0936163451205925	-0.612213973686899	0.384293262309287	-1.82658375842561	1.69361634674954	-0.984300672660366	Kenya	2014	PC0231-C
2.40484414215913	-2.0755207361125	1.01293089003882	-0.445646315544191	-0.875059191815622	0.178050923990166	-1.82632162809202	0.101963113333838	1.32841237401359	0.420063887285059	Kenya	2014	PC0232-C
4.16794915178116	-1.61811793049833	-0.366275285944712	0.346456253836563	0.813715568160818	0.022007858924081	0.0229032073480271	-1.37007598588347	0.887676363984351	0.622250530948312	Kenya	2014	PC0233-C
1.90479422836922	-0.838008936418215	-0.140905532812346	-2.10083053946956	0.891228566688677	1.5472758713233	0.0596174302905697	-0.275301435567952	0.686908517123203	-2.59667564012143	Kenya	2014	PC0236-C
2.08232780892921	-2.58853779647781	0.0433352042036252	-3.07979268628675	-0.163516516629392	0.49568231211674	-1.95468766649709	-0.747191281078218	1.24524679309534	-1.53664284091811	Kenya	2014	PC0245-C
3.36419611446319	-1.98662274813879	-1.63627200183976	-0.640599350824204	-0.125371126610352	-1.91125187497522	3.04367374438107	0.356798755002597	0.728006108029654	-2.56206195846245	Kenya	2014	PC0246-C
1.42769765802993	-2.75004542829178	0.715639321085045	-0.1563349732189	-1.08083132504331	-0.902368329175482	-1.40675888295618	-0.645906287567401	0.533381155037718	-0.78240642897698	Kenya	2014	PC0252-C
3.22092013212274	0.317072133690194	0.0740105469276128	0.556448319527076	0.0461353710148067	-0.273040458226439	1.22111138328682	-0.357755597086233	-0.537537968237736	-1.06516369308435	Kenya	2014	PC0254-C
2.79898111745396	-2.43225412985567	0.149038368199535	-0.742582521199302	1.0351842117594	-1.61238421232676	0.423276203832299	-0.190380704622934	2.76786949784437	-3.40360710239242	Kenya	2014	PC0255-C
3.38284151364263	-2.80977469342092	0.562635709031964	0.119486629367859	-1.8352129974684	-0.236026131328319	-2.66558145373786	-0.497439726816674	1.15089219512468	0.511238770436669	Kenya	2014	PC0256-C
2.24892138253368	-0.768668742447137	0.459551280157127	0.0905373771377139	-0.482917248795424	-1.09885781666687	-0.217079725177869	0.216577526464126	-0.235327330043222	-1.18595353992106	Kenya	2014	PC0257-C
3.036626229982	0.226537297131177	1.40954066688224	0.584654772398401	0.366767953090911	-0.769208721597634	0.468127552284074	-1.12369345711095	-1.27257329658263	-0.30843214716639	Kenya	2014	PC0258-C
3.3038603695602	3.96619703063009	0.941328262173899	0.474162048001664	4.75662847369905	3.28579130332318	0.029123356197493	-1.60652809206056	0.668378535657082	0.790544678014778	Kenya	2014	PC0259-C
1.73447327061143	-1.47293424539927	0.753541020810303	-2.23882029486661	-0.248489246412612	0.843090112722545	-1.22137638637139	0.882892559213575	0.186573242190049	-0.0502980091480787	Kenya	2014	PC0262-C
3.60312678386144	0.601810982744536	-1.11657051530825	0.0515827516079745	-0.100603195454636	-0.430817745091508	1.54687634757256	-0.374364089584997	0.111132464164399	1.38082370106014	Kenya	2014	PC0263-C
2.54090569308069	0.387671176902307	-0.607237874268838	-0.0180757374799255	1.27263815978322	-0.15607268170906	0.931414626138885	-0.228741798207667	-0.959199033918366	-1.09250126918255	Kenya	2014	PC0265-C
2.4860145809489	-0.194261146193258	-0.194895506502611	-2.00470207631127	-1.49872302272602	-1.02536614501577	-0.519117566014963	0.77078272826106	-0.792750730598289	1.58356544020562	Kenya	2014	PC0268-C
2.28324043834815	-2.47494557584522	0.0620855021204733	-0.69082652776824	-0.91485716097224	-1.15758591801509	0.583435771140521	-0.0348954155914197	-0.188111335107962	-1.2691663402831	Kenya	2014	PC0269-C
1.33158404730469	-2.70570761382672	1.18063762327616	-2.70176128627565	2.4249924565863	3.8735617861198	-1.62156005699793	-0.159674079405364	-2.67030409559238	-1.09938581873433	Kenya	2014	PC0273-C
1.4927706289842	-2.09073250083812	0.0629967399178631	-2.21968702707863	-1.75381116074892	-1.69423248052398	-0.147599756935486	0.560131081504176	-0.828355701425916	0.627717142610926	Kenya	2014	PC0276-C
1.52433644897228	-3.52823874491909	0.563563709050769	-1.40934721508719	-1.87109275739151	-0.983592178669989	-2.76382148702479	-0.552964274670891	-0.152578448259449	3.71129004096088	Kenya	2014	PC0277-C
3.20478828035217	-0.0132190676000361	0.192846033832107	1.421062547364	-0.997950060803246	-1.3410180752354	-1.465498486226	0.796205093809683	-0.297462644736691	1.28194250630415	Kenya	2014	PC0278-C
2.82126899374502	-1.5176028524409	-1.00660712080425	-2.9723856824071	-1.97260083126355	0.435568278852212	0.703833216528916	0.461109454464816	-1.76818453820061	-3.44225852792954	Kenya	2014	PC0282-C
1.92675089355658	-2.3992253803086	3.38613732669157	0.0461802240441766	-1.48022138216275	0.560891405779793	-2.55557594770056	-1.02794713148266	-0.207900860113067	2.63337479801673	Kenya	2014	PC0287-C
2.85314662836969	1.75732089065214	-0.120745130376962	-0.705143115591796	2.31744619570557	1.97885745282717	0.767631735883855	-0.125376014935301	-0.679313979782212	-0.0468007308273288	Kenya	2014	PC0288-C
1.38073018905046	0.493973363116498	-0.222766550716752	0.432102066003889	1.1237731146326	-0.725498795305499	0.854855007588862	0.447742049061551	-0.29933525009586	0.336406586754543	Kenya	2014	PC0293-C
2.89733094594927	-0.247697210021092	0.00476634503344077	-1.59779252476282	0.579453936915344	1.49075044863358	-0.531852513766658	0.217298237893737	-0.306537897773341	1.28349219749989	Kenya	2014	PC0295-C
2.59236277959628	-2.94270885516868	0.0913564255914317	-1.76187636042248	0.520445221099414	1.02368995060351	-2.92147288798298	0.258326481159752	-0.534992567385268	1.43149708564715	Kenya	2014	PC0296-C
1.15585233644192	-2.49254424518276	-1.67952067321611	-1.33837615930218	0.361694399603686	-3.06459588950939	-0.127328273419881	-1.03539237134573	-2.2996139959532	-1.17964573804958	Kenya	2014	PC0301-C
0.688309728754209	-3.23881835344033	-1.16147773479569	-1.54415398446208	0.385837823862509	-0.602904497917717	0.00915036743435564	1.03790086337743	-1.6746903133367	-2.22108207207595	Kenya	2014	PC0302-C
2.5726314203276	-2.66006789611174	1.56967701236	-1.97955463244321	-1.47837346333382	0.99591610666347	-2.37722225471654	-0.320092711074348	-0.396919046224127	0.967937059308178	Kenya	2014	PC0305-C
3.24203054822404	-2.02727141487856	0.191409251252538	-2.77158898177082	0.636683957486383	3.50485044057214	-0.491329565919125	-1.85252494204829	-2.00694842236628	0.552488205590309	Kenya	2014	PC0311-C
1.29397095958999	-0.371825877206629	-0.757301106253297	4.54676011543384	-0.296842459128442	-2.28600264634084	0.898354225304509	-1.08390401163494	-1.28434655055892	0.0683346340002174	Kenya	2014	PC0314-C
2.70857078235235	-2.48671345142519	1.69960919186298	-1.644051583869	-1.41961388043671	1.53776912471159	-3.24224950612924	-1.58903286018725	0.409580851896235	1.9136465892885	Kenya	2014	PC0337-C
2.42946694389266	0.337371350517895	-0.100017312474462	-0.257673948351427	-1.34048620142164	-0.82872180135357	-0.770969832310654	0.4666016224515	1.20934013175162	0.252876566671198	Kenya	2014	PC0352-C
3.66888478059435	2.46314952904481	-1.5142247109328	-0.287934338779545	1.29431544695315	0.19357635425724	-0.440757107709648	0.67386751317229	2.56289573426789	-0.135603893856522	Kenya	2014	PC4008-C
4.18303341567442	2.56495559407041	0.592783582460867	0.413250448018623	3.68503464365022	2.21485868228117	0.549505594563079	-1.16229814810934	1.0085789176675	0.0465060792062421	Kenya	2014	PC4009-C
3.18493045022203	0.000145614095896975	-2.06211748439114	-0.916739808107203	-0.534669907490547	-2.60728892379735	2.83650183535685	0.999364428696905	-0.374149099287088	-2.26635879946774	Kenya	2014	PC4010-C
1.46176110587839	-2.56892694595229	-1.26992498014923	-2.3905127428306	-2.6863964448833	-1.65739827174885	-2.98833753879753	1.85491406063006	1.13838349973269	4.49465923205021	Kenya	2014	PC4011-C
2.10164838049219	-2.69188530442006	-3.0829406166707	-2.33263936457872	-1.15886094623555	0.199086455678069	0.396973764938466	2.31747620472999	-0.925021927488619	2.53188142963653	Kenya	2014	PC4013-C
3.72820582814629	4.55246717551579	0.827812226783814	3.26471615877305	2.01744692197299	-0.642710600137569	1.01411067260442	-0.79703126175772	-0.147440674358053	0.36687686861267	Kenya	2010	SPT43145
4.32154281283237	5.53549780041222	-0.749612155022097	0.491540686270096	4.61825542048246	2.22764850589927	0.868216258477177	0.672406030345263	1.02457407576437	0.129979386611582	Kenya	2010	SPT43146
3.13210579000088	-2.12314230501999	0.345831367344159	-0.208489868819091	-1.89150283691603	-0.64179113509615	-0.651692730891208	1.02214489260239	0.178929281148064	-0.291893829452229	Kenya	2010	SPT43147
0.979634060034376	-2.02486121130687	-0.939545049535246	-0.263393808557426	-1.22375800140636	0.513242863166815	-0.347711253240978	0.586360855767198	0.163814957206057	-2.72178642017898	Kenya	2010	SPT43148
1.49213890277575	-2.87763057206229	1.8723241059182	-0.592712317647417	-1.51613258390794	1.71300645526313	-2.73489873560965	-1.04080482340822	-0.239673381742074	0.713265371263489	Kenya	2010	SPT43149
1.36868755743045	-2.49013886319375	0.374889612264953	-1.2344750137736	-1.04145210961482	0.499438010040246	-1.21938462426311	0.212608209611201	-1.01100082504768	-0.955636366820835	Kenya	2010	SPT43150
2.73692972259048	0.412807172457388	1.62690818426813	0.123747983806667	0.415754136643619	0.841871447662706	-3.72156628137242	-1.70493983800947	0.938403131143451	4.41881989412155	Kenya	2010	SPT43151
4.75508272769815	5.79985451505985	-1.30147819139445	-0.525990682890367	3.05835085012113	1.83124179708149	2.53709104948371	0.509544893488549	0.881065114623158	-0.814254488153553	Kenya	2010	SPT43152
3.11186540727194	-1.9830994187105	1.01122524970158	-0.819484200513901	-0.320692123642535	0.0370947154234447	-0.0968803931027835	-0.16650033132399	1.12123395391912	-2.16431331528476	Kenya	2010	SPT43153
2.47005705998861	-2.02680897966372	2.25453241342155	2.74327030717087	-0.0641595470054285	0.127969335450263	-0.197696134978925	-0.971615065229411	-0.553844215223288	-1.55182432047965	Kenya	2010	SPT43154
3.0017617608227	-1.52152585828883	-2.28757269871439	-1.87747082909682	0.988664575375277	-0.613606675087136	1.71532892082146	0.446431266890458	0.5097675583168	0.025525290870991	Kenya	2010	SPT43155
3.43460577801854	-0.393125598435284	1.00400296139805	0.0849358887738618	-2.34971818846983	-0.112798887829797	-1.81867602114149	1.15492316667014	2.94948409957113	1.2087729037089	Kenya	2010	SPT43156
4.87800691265905	5.48096780000904	0.185221787600658	0.612378930929984	4.20194962724343	3.17438028118074	0.956780386429907	1.05058888620472	0.802498306783757	-0.947728033675972	Kenya	2010	SPT43157
2.11364004304671	-1.76799464658466	-0.257112919339643	-0.411156925032273	-1.22324612201301	1.80360495544729	-0.85392842404563	0.942295365681497	1.16864330921075	-2.52562194679371	Kenya	2010	SPT43158
3.21026831478863	-2.25531328062651	-0.851620639923143	2.29556669407144	-1.46164495008517	-1.75358580398882	3.1019606234131	1.47600922289198	-0.171402465459198	-1.0773771671655	Kenya	2010	SPT43159
3.865934926766	3.66845925550616	0.89319883468117	2.12868053757332	1.84981259517865	-1.79982863218224	0.136126252125072	-1.69166793325677	0.519459310646429	0.879144747496578	Kenya	2010	SPT43160
1.39620938059644	-2.58535296429495	-2.53355272771645	-0.998074431230711	-4.05476445811615	-0.634827009705385	1.55262325901208	1.60341560609542	-0.762814133368289	0.890608265599045	Kenya	2010	SPT43161
2.40147264495208	-1.08253048438375	1.07464547351122	-1.05049247317124	0.329528229146775	-0.203564754678689	-0.955713868801947	0.187829541632398	2.4961805899878	-2.02922825256306	Kenya	2010	SPT43162
4.16996091433259	3.40714161062984	-2.58432666317448	3.07660292755896	1.96627020410647	-2.85932585715211	3.06346023674519	0.568156086693117	0.646698601184377	-0.242994092247114	Kenya	2010	SPT43163
2.67252836683228	2.20327630447766	-1.37509976895803	1.99604388472329	1.60243051913478	-2.66737233662977	0.0980429988111104	2.23402382615337	0.86078662251558	-2.04354919602145	Kenya	2010	SPT43164
2.8916222978414	0.521007126918392	-2.94641943346218	0.460111266492202	4.05328224367688	-0.067149702268411	1.98858105962387	-0.431206090237501	-2.5436012707926	-0.0629506237787055	Kenya	2010	SPT43165
2.59440616708975	-0.426936372291779	-0.24217252170104	0.630670011602617	-1.30222134646087	-1.15369311844141	2.24420651387155	0.48909064954369	-0.525879251813438	-0.975996509651725	Kenya	2010	SPT43166
4.66479188523776	4.58418914567834	0.339088369634079	2.50711148119262	3.85214756243008	1.05492322513878	2.17156210131198	-0.559990390328995	-0.420644312842566	0.0134224590211862	Kenya	2010	SPT43167
5.28545715561625	3.26962549944999	-2.18393360420689	1.74513119428372	4.10424039322631	0.401927448088646	2.21279428935598	-0.21170421208603	-3.41688789035632	0.282828175571653	Kenya	2010	SPT43168
0.809125435209085	-3.17973485753359	-0.137977596151088	-0.461736186784204	-0.818627214460321	-0.197418522398306	0.420954025645841	-0.295613523917409	-0.661036207591623	-1.7577772367436	Kenya	2010	SPT43169
1.20790419703407	-4.40720798497873	2.84391331965429	-1.40351420819946	-0.853175279701093	0.540424935185259	-4.03799884293026	-2.20811752050217	-0.242834174179398	2.2825970659646	Kenya	2010	SPT43170
4.14539008584469	-0.371115097106865	-0.568194437073039	-1.28504141098447	0.580598068709596	0.295566528042691	0.361335151762462	-0.652735919352438	2.91358475187633	-3.4214602811953	Kenya	2010	SPT43171
2.78208775565701	-1.66329940860825	0.513694029904594	-0.847630514673447	-0.397537254081957	-0.417650393825504	0.19690118853097	-0.890374131218452	-1.25236712162121	0.300108530333985	Kenya	2010	SPT43172
3.53910053863543	-2.36067171522722	1.05174329572946	-0.104071224971695	1.44283948590623	0.654404871428383	-1.71452919505381	-1.43934539676034	-0.320980022339721	-2.67114378196026	Kenya	2010	SPT43175
1.88886421380835	-2.4717318679419	2.98010386975742	-0.371355255477624	-1.48699544169322	-1.05070374592129	-4.88260504001517	-0.0294482363450056	0.348197159312767	4.00252033812109	Kenya	2010	SPT43176
2.56534879088992	0.0336447080209873	0.20493041619442	-0.494685203307587	0.362213436313142	-0.500522419974919	0.366465344687891	-0.242369420278324	-0.203841072811863	-0.895114444978776	Kenya	2010	SPT43177
3.94601468413058	0.271374745776895	-0.926822038285998	0.294964208011207	0.639060952561773	-0.375157906078286	-0.683792671256777	-0.482574550982714	0.269102781754927	0.975033487267277	Kenya	2010	SPT43178
3.10203697985758	1.74603565150189	0.0268929548287519	2.46967427186189	0.47628783334187	-2.22940994843382	1.57617521347212	0.120648977859023	1.13938810154943	0.330042534005249	Kenya	2010	SPT43179
3.51637412009676	0.472686925516827	0.914536004624599	-0.126279810847616	2.37898240031774	1.29047031595583	-0.0951004541632129	1.26932338661356	2.20546193329794	-1.88700591174904	Kenya	2010	SPT43180
2.0144547179439	-2.88654879084345	0.137989257986199	-1.58108129116896	-1.72180969623648	-0.559709163732669	-2.04407212639938	-0.00585083387481799	-0.108886880496372	1.20319639986229	Kenya	2010	SPT43183
4.48928021261957	4.96382496204688	0.704764423747352	0.0885319536982788	3.90056887141429	2.71168202223637	0.305432709301815	1.29973866420363	0.716939449769438	-0.675814013518826	Kenya	2010	SPT43184
2.80054862695297	-3.15299234496857	1.66976697796357	-3.19133043140587	0.21248038719265	0.633180884829428	1.69309581876067	-2.93977550232413	-0.840321348135441	-3.16675445790262	Kenya	2010	SPT43185
1.25481462344467	-1.72812212418747	0.653163355039556	0.0125165740154796	1.08323444441268	0.617925952527434	-1.31185583127252	-2.32661526204088	-0.132449821802855	-2.2609906645274	Kenya	2010	SPT43186
3.2010213891557	-1.27880273257086	-1.76446414582121	0.0737159748986178	0.018806417489099	0.195902225432448	0.342493127760882	0.135524816208085	1.32732306310199	-2.5887389883148	Kenya	2010	SPT43187
3.07859001838268	-2.82265116841676	0.767757249576556	-1.46278247357168	-3.03640902429941	-0.18560855831216	-0.775842231133818	-1.63032660037516	-0.373647852708227	1.32501853161818	Kenya	2010	SPT43188
2.9142125080017	-1.6310083242706	1.73854945081954	-0.195044453268054	0.0793941653642431	2.01043696712791	-1.07989819809191	-0.0542987451120046	-1.06174495987383	-1.64034486642978	Kenya	2010	SPT43191
2.40454151465864	-2.80834079886373	-0.0140132202899781	-1.03464955627194	-0.839329632061247	-1.04128410487152	0.0572730618715971	-0.0116115348275015	-0.995242013279008	-1.37299803163945	Kenya	2010	SPT43192
1.89304631926317	-3.3938428128217	-1.90789078331682	-2.21173400756081	-2.3118617227672	-1.97948601883779	-1.59514462004079	2.27998118873304	0.266704021236308	2.4052578516539	Kenya	2010	SPT43193
2.91918006826597	-1.61621236525883	-0.633624541068957	-2.32180246178213	-0.362355869337745	0.501770483419241	-0.230701447880765	-0.314582556008988	0.531472004921501	-3.11275881895885	Kenya	2010	SPT43194
3.02705075736241	-2.42280412914412	-2.31762021608049	-0.503098937037241	1.58650444375225	-0.381740701978562	1.07583434436321	-1.21834907785553	-1.86295987894577	-0.396792057501353	Kenya	2010	SPT43195
2.2448511696701	-3.00094482492955	-1.06656343045132	-2.49158974640178	-2.47415374272197	-0.932999591756679	-0.63417608874346	0.63886527109267	0.575669404771099	1.69008924428437	Kenya	2010	SPT43196
4.71427508352592	4.28711781591562	-2.89471033949732	1.63654855414163	1.87301142038613	-0.0254386167031143	3.74610455282644	0.692310426994083	-0.303027067926878	1.34071479434649	Kenya	2010	SPT43197
2.70334768441438	-3.07048138389011	2.35567588919423	-0.989260699537252	-2.73304717041021	-0.100969874269446	-4.58767693137006	-0.851592418751587	1.51201935146652	4.44488493998765	Kenya	2010	SPT43198
2.33995695472913	-3.32771130919944	-1.30637309789038	-2.21307844978543	-3.58256831676975	-1.93988266461318	-2.37621999203865	1.56795884717935	0.0163293300271522	2.90964536717343	Kenya	2010	SPT43199
2.1292672044263	-3.18676923947323	-1.40975804308943	-2.31311090196941	-3.79052099335477	-1.87764081506571	-2.41418656621177	1.58650612904943	0.102073632728248	2.69604699265337	Kenya	2010	SPT43200
2.16536179100131	-2.7321981354439	2.72718818068082	-0.293797312680393	-0.996985437123763	1.4013814277582	-2.08807814469522	-1.0427870890123	-0.530603532990759	1.53230709314277	Kenya	2010	SPT43201
1.9469691033376	-1.8254244596291	-0.528700647171618	-1.01628224879454	0.442161271890866	1.60975686078737	-0.22342023793591	-0.750451773115365	-1.29828899475743	-0.966385007490168	Kenya	2010	SPT43202
2.26073196341393	-2.15087200525771	-1.42011473754242	-1.69659602835995	-0.243155510690558	-0.60758453625865	-1.06493075631528	-0.0860702558081429	-2.45020724721768	-0.945673652594299	Kenya	2010	SPT43203
3.7047512724916	-1.8477441638572	-0.112886260815039	-0.978397989691418	-0.320112900365077	-0.0621057516830452	1.02229097952082	0.0498101993227921	-2.07173579894551	-3.03959081153558	Kenya	2010	SPT43204
3.86180459779575	0.013592410360731	0.466769544081413	-0.110639585140322	-1.85983581492549	-0.406674744203543	-1.7681717364874	0.774336425295339	3.47286478298391	1.188255345659	Kenya	2010	SPT43205
3.6448040209185	3.00652197415045	0.98881634665989	3.0559224894675	-0.0512877019577854	-1.53279795315333	-0.764998463180144	-1.52790328114333	2.35915879407611	4.37446175620381	Kenya	2010	SPT43206
1.6456512942852	-1.61446005032716	1.6484455957409	-0.111715261495397	-0.565682839534117	-0.785283517606866	-1.29443539489618	-1.71383774164933	-0.915504492169673	2.45612321042763	Kenya	2010	SPT43208
4.44232626032147	5.7610891853528	-0.241549799522653	-0.472726357693594	2.98398831050867	2.31441646618995	-1.82540546146885	0.741957041570503	3.61913845148049	2.67069162702543	Kenya	2010	SPT43209
1.16339698481521	-3.45333537214275	-1.9315923317844	-1.51866069177078	-1.93754399842128	-1.14517891817723	-2.45122193877373	1.62382712914377	-2.00818076822855	0.933418438604628	Kenya	2010	SPT43210
3.54496582123253	-0.413395895482084	-1.15508568815622	-0.125118726905974	-0.968637450560218	0.597402095140679	1.84364690407263	-0.358844996568623	-0.424763818591928	-0.785786510753078	Kenya	2010	SPT43211
2.9703776886894	-1.78261983934185	-2.45226765245396	-1.02449427781648	-1.36759876874641	-0.1768210179004	1.21986229092102	0.397971169036293	1.51652891675143	-1.65942351044671	Kenya	2010	SPT43212
3.52441387684251	-0.953588999715649	-2.56952602823221	-0.876963261998866	-0.676304908331248	-1.82310356529225	0.913193466617354	0.868513980374336	0.177495630456258	-2.72937915929844	Kenya	2010	SPT43213
4.30070313408227	1.43022045649967	-2.88406783729459	0.863011388093709	1.05349531901682	-1.47484575670724	2.46780650351865	0.861776434293086	-0.0188537052192963	-1.17999173315486	Kenya	2010	SPT43214
3.08691806187762	-0.614931229655561	0.773319980471788	-0.19032183968073	0.717212878775966	0.613852968658735	0.171608681521554	-2.6787351814891	3.55110293743596	-3.16622186930094	Kenya	2010	SPT43215
2.46249272322658	-2.72211676857197	0.0813801490773612	-1.10699294367	-0.458310037544444	-1.0390739572061	3.30758680091499	-0.255149676079256	-4.11544982796691	-3.30702166864891	Kenya	2010	SPT43216
1.82195043674825	-1.16548899846989	1.65229111891205	0.286090517232409	1.20391949760087	-0.133768910654116	-0.0925413457458963	-2.22531764830044	3.49844906384301	-2.59339639479819	Kenya	2010	SPT43217
2.1259151699409	-3.70706161685219	-0.906110112776825	-1.71466819094793	-1.97367274574251	-1.31382695501569	-0.692811532761508	-2.67528120328299	-2.45154517263004	0.56874284601572	Kenya	2010	SPT43218
2.62484103060077	-0.924102124798099	1.94333381346645	-1.09229369163547	0.00405692669748457	0.18822687245967	-1.12855815705138	-0.952684530344475	2.13161826557349	-2.13467373013464	Kenya	2010	SPT43219
2.28438877532418	-0.638512980949166	0.222327354770192	-0.525523054308159	-1.136322077054	-0.55945487682895	-2.30969973585655	-0.215230567883934	1.05425693526078	1.4610430313494	Kenya	2010	SPT43220
1.38873645428535	-2.5435629502498	1.83230961569468	-2.44716450005647	-3.9844404853036	0.00699024949855736	-0.883597251562763	1.01493879911747	0.882918361094634	2.2499312437702	Kenya	2010	SPT43222
